timestamp,driver_name,current_rpm,max_rpm,idle_rpm,redline_rpm,downshift_rpm,upshift_rpm,current_gear,max_gears,speed,handbrake,brake,throttle,current_lap_time,track_position_percent,track_length,track_name,car_model
2026-04-23T12:01:38.143,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001051686005666852,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.167,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011163721792399883,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.191,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001900605158880353,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.213,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011285011423751712,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.236,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011189794167876244,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.270,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0019073928706347942,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.275,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010881713824346662,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.336,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001104295370168984,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.337,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0018855539383366704,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.345,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0019397137220948935,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.381,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009430978680029511,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.396,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0017644482431933284,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.444,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001697411178611219,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.453,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0007460586493834853,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.457,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0016915827291086316,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.482,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.00170604488812387,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.515,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0007578427903354168,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.520,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0016782243037596345,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.546,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0017266430659219623,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:01:38.566,02_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0008502107230015099,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
