timestamp,driver_name,current_rpm,max_rpm,idle_rpm,redline_rpm,downshift_rpm,upshift_rpm,current_gear,max_gears,speed,handbrake,brake,throttle,current_lap_time,track_position_percent,track_length,track_name,car_model
2026-04-23T12:25:49.555,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0019660876132547855,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.555,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0022970354184508324,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.558,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0019138880306854844,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.562,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0022289236076176167,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.587,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.002557243686169386,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.610,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.002153018256649375,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.656,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.002568165771663189,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.660,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001852555898949504,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.672,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0021883086301386356,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.706,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0018537075957283378,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.714,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0022240399848669767,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.761,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.002608676441013813,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.762,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.002190140075981617,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:25:49.780,04_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0025552590377628803,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
