timestamp,driver_name,current_rpm,max_rpm,idle_rpm,redline_rpm,downshift_rpm,upshift_rpm,current_gear,max_gears,speed,handbrake,brake,throttle,current_lap_time,track_position_percent,track_length,track_name,car_model
2026-04-23T12:17:36.655,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011978754773736,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.655,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.00127162947319448,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.668,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011262604966759682,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.699,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011269188253208995,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.708,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010741937439888716,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.727,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0012674116296693683,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.746,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010958157945424318,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.766,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010809197556227446,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.802,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010741963051259518,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T12:17:36.805,03_without,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001103968475945294,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
