timestamp,driver_name,current_rpm,max_rpm,idle_rpm,redline_rpm,downshift_rpm,upshift_rpm,current_gear,max_gears,speed,handbrake,brake,throttle,current_lap_time,track_position_percent,track_length,track_name,car_model
2026-04-23T11:56:14.872,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0015135741559788585,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.873,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001355963060632348,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.873,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0015304560074582696,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.873,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0013378271833062172,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.874,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011791344732046127,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.874,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0012854577507823706,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.874,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011288601672276855,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.874,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001170708448626101,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.897,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0013256245292723179,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.916,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011459141969680786,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.951,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0012518448056653142,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.957,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011122627183794975,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.974,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011439198860898614,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:14.997,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0012076693819835782,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.016,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010529926512390375,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.036,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011779324850067496,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.057,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011242135660722852,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.076,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001144361449405551,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.098,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001140907988883555,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.115,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009029495413415134,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.176,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010747656924650073,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.176,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.000932026538066566,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.177,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009880460565909743,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.197,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0011278791353106499,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.217,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001302129472605884,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.237,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0012326454743742943,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.266,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0012845840537920594,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.276,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010788693325594068,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.296,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009174419101327658,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.315,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.001023706397973001,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.336,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.000944385421462357,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.378,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010031647980213165,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.379,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0010853817220777273,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.394,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009193238220177591,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.416,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009744092239998281,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
2026-04-23T11:56:15.441,01_with,9.42477798461914,80.0,20.0,60.0,40.0,55.0,1,5,0.0009141966584138572,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Dirt Track,DiRT Rally 2.0
